test_year,method,GEOID,State,stratum,y,pred,lo,hi
2008,rolling_static_cp,17117,Illinois,Normal,9.8439,9.981771070680814,8.269335922274118,10.982707263127816
2008,rolling_static_cp,17119,Illinois,Normal,9.7185,9.001038303438042,7.599771008524024,10.188101849060644
2008,rolling_static_cp,17121,Illinois,Normal,9.2796,8.420950961970828,6.812507277756945,9.50903430545035
2008,rolling_static_cp,17123,Illinois,Normal,12.3519,10.77220842308429,9.242378512388514,11.837643711005157
2008,rolling_static_cp,17125,Illinois,Normal,11.4114,10.59978627720733,9.149642731463224,11.69325611297267
2008,rolling_static_cp,17127,Illinois,Normal,9.2796,8.299559301298864,6.200407124289989,9.339501077853294
2008,rolling_static_cp,17129,Illinois,Normal,12.4146,10.839812908625289,9.066344610771425,11.91650979299601
2008,rolling_static_cp,17131,Illinois,Normal,12.0384,10.689589780566326,8.961705375583557,11.544351577569778
2008,rolling_static_cp,17133,Illinois,Normal,9.9693,8.909432993392006,7.653615221816216,9.900296354278764
2008,rolling_static_cp,17135,Illinois,Normal,11.3487,10.385963165774843,8.8922992198699,11.032392912868872
2008,rolling_static_cp,17137,Illinois,Normal,11.913,10.754992768585872,8.990722563019222,11.598093781865575
2008,rolling_static_cp,17139,Illinois,Normal,10.9098,10.615135978254278,8.500136276227625,11.590795054285875
2008,rolling_static_cp,17141,Illinois,Normal,11.5368,10.79539396648777,8.890658848166783,11.547725874427094
2008,rolling_static_cp,17143,Illinois,Normal,12.6027,10.715864224516448,9.286241376380799,11.921699965498444
2008,rolling_static_cp,17145,Illinois,Normal,9.1542,7.720240786395492,5.9504517080825385,8.947791815505957
2008,rolling_static_cp,17147,Illinois,Normal,10.7844,10.705975618121691,8.18740481254695,11.583440684471036
2008,rolling_static_cp,17149,Illinois,Normal,9.7185,9.617088932417817,7.370550820210771,10.587196187176804
2008,rolling_static_cp,17153,Illinois,Normal,9.3423,8.427174546032214,6.909756016221071,9.799939903835593
2008,rolling_static_cp,17155,Illinois,Normal,12.2265,10.875210638165253,9.323289824181675,11.929259867696574
2008,rolling_static_cp,17157,Illinois,Normal,9.5304,8.263109222565241,6.53234709283719,9.358992570386379
2008,rolling_static_cp,17159,Illinois,Normal,8.9661,8.262053356328222,6.9230104774242465,9.591317830879998
2008,rolling_static_cp,17161,Illinois,Normal,11.4741,10.573012354670237,8.937741587631534,11.504137579086562
2008,rolling_static_cp,17163,Illinois,Normal,9.7185,8.925105699507736,7.650998416397209,10.016742333436088
2008,rolling_static_cp,17165,Illinois,Normal,9.5931,8.420822064806199,6.672544478481936,9.508067029031611
2008,rolling_static_cp,17167,Illinois,Normal,11.5368,10.502333700264682,8.47205982252221,11.608207210878149
2008,rolling_static_cp,17169,Illinois,Normal,11.5368,10.471409851381182,8.29384530389236,11.51418916932036
2008,rolling_static_cp,17171,Illinois,Normal,9.7185,9.880387242261362,8.077696011783063,10.946126381163854
2008,rolling_static_cp,17173,Illinois,Normal,11.2233,10.625515499998322,8.675486740091639,11.413334854613632
2008,rolling_static_cp,17175,Illinois,Normal,12.7281,11.04638369846558,9.450601968417843,11.819015101733811
2008,rolling_static_cp,17177,Illinois,Normal,10.9725,10.125142193518354,8.248090283523338,10.979740343154553
2008,rolling_static_cp,17179,Illinois,Normal,12.54,10.778946133972747,9.414074797054896,12.094714996934048
2008,rolling_static_cp,17181,Illinois,Normal,9.6558,8.720371802324431,6.380045608556694,9.573330277084466
2008,rolling_static_cp,17183,Illinois,Normal,10.7844,10.350323909434717,8.741369952082978,11.1289914200063
2008,rolling_static_cp,17185,Illinois,Normal,9.2169,8.836581289295216,7.500834397047902,10.224533363079347
2008,rolling_static_cp,17187,Illinois,Normal,12.9789,11.111294618031662,9.07921233834588,11.900711889708038
2008,rolling_static_cp,17189,Illinois,Normal,10.3455,8.424998674593354,6.9735063222666485,9.55249174535417
2008,rolling_static_cp,17191,Illinois,Normal,9.3423,8.503470077189906,7.119903092215492,9.766468207604822
2008,rolling_static_cp,17193,Illinois,Normal,10.032,8.962033514107029,7.565297484866911,10.226828353894133
2008,rolling_static_cp,17195,Illinois,Normal,11.3487,10.649365311510874,8.720797429869155,11.411691016006476
2008,rolling_static_cp,17197,Illinois,Normal,11.0979,9.308918388003086,7.780007370050304,10.83279289720512
2008,rolling_static_cp,17199,Illinois,Normal,8.778,7.891242328515653,5.814305940829532,9.23566868339519
2008,rolling_static_cp,17201,Illinois,Normal,10.5336,9.574557891535573,7.823905041914993,10.82634849421688
2008,rolling_static_cp,17203,Illinois,Normal,12.9162,11.138528265738785,9.40939980969543,12.145341256449115
2008,rolling_static_cp,18001,Indiana,Normal,9.405,8.523788265175087,7.505841207733128,10.388222716394417
2008,rolling_static_cp,18003,Indiana,Normal,9.4677,8.34770446810651,7.278374248215939,10.516948219126405
2008,rolling_static_cp,18005,Indiana,Normal,8.8407,9.261312882885733,8.137992939520537,10.210526835099945
2008,rolling_static_cp,18007,Indiana,Normal,11.7249,10.925636877455737,8.992946339822634,11.669441823152413
2008,rolling_static_cp,18009,Indiana,Normal,9.7812,9.65179942643755,8.336835540674667,10.678449992662296
2008,rolling_static_cp,18011,Indiana,Normal,10.8471,10.366501489891288,8.692046770143419,11.061938518518751
2008,rolling_static_cp,18015,Indiana,Normal,12.1638,11.179616906321272,9.251059151205885,11.88403051446813
2008,rolling_static_cp,18017,Indiana,Normal,11.4741,10.877731842835434,8.897399268197052,11.630527594369806
2008,rolling_static_cp,18019,Indiana,Normal,8.6526,8.543139501173776,6.916783181089154,9.898562878705114
2008,rolling_static_cp,18021,Indiana,Normal,8.5899,9.476236264015666,7.442853066579082,10.39204011476134
2008,rolling_static_cp,18023,Indiana,Normal,11.7249,10.63559340491355,8.970831659577053,11.538168566273004
2008,rolling_static_cp,18027,Indiana,Normal,10.8471,9.85411771960516,8.402733459837991,10.517482070719389
2008,rolling_static_cp,18029,Indiana,Normal,7.0851,8.304347299689162,7.179261376588551,9.899196531687995
2008,rolling_static_cp,18031,Indiana,Normal,9.9066,9.686668095672484,8.482846727966447,10.536056410974613
2008,rolling_static_cp,18033,Indiana,Normal,7.5867,8.116369798362742,6.375086962542388,9.772896238358458
2008,rolling_static_cp,18035,Indiana,Normal,9.7812,9.87050820098476,8.48229022696255,11.052158486056767
2008,rolling_static_cp,18037,Indiana,Normal,9.8439,9.164919113990027,7.715937692804606,10.345712213945074
2008,rolling_static_cp,18039,Indiana,Normal,8.8407,8.023681672670953,6.449029588829898,9.94216699353707
2008,rolling_static_cp,18041,Indiana,Normal,9.5304,9.366438714267732,8.25245536526308,10.51325240578905
2008,rolling_static_cp,18043,Indiana,Normal,8.2137,8.27359472166567,6.677467193711283,9.75776435656261
2008,rolling_static_cp,18045,Indiana,Normal,11.286,10.041700103223825,8.50663836580294,10.89173066099506
2008,rolling_static_cp,18047,Indiana,Normal,8.4645,8.562870579157579,7.661695811078331,9.876709863932053
2008,rolling_static_cp,18049,Indiana,Normal,10.5963,9.929880260406827,8.046889310057463,10.672392107641498
2008,rolling_static_cp,18051,Indiana,Normal,10.5336,9.857494553384809,8.226668662547441,10.651223570971357
2008,rolling_static_cp,18053,Indiana,Normal,10.4082,9.942308571194683,8.703251601440531,11.19826320455557
2008,rolling_static_cp,18055,Indiana,Normal,8.5272,8.772942857381773,7.773746025765862,9.958953957804862
2008,rolling_static_cp,18057,Indiana,Normal,10.2828,9.97590036854185,8.562391868198901,11.085291221207939
2008,rolling_static_cp,18059,Indiana,Normal,9.4677,9.72779544653695,8.364142565521446,10.574301342802949
2008,rolling_static_cp,18061,Indiana,Normal,7.6494,8.00193134367302,6.685019867625556,9.700477421381516
2008,rolling_static_cp,18063,Indiana,Normal,9.2169,9.792028646103867,8.038655422038186,10.670799737708291
2008,rolling_static_cp,18065,Indiana,Normal,10.0947,9.365507418987603,8.106030593381519,10.337911129912387
2008,rolling_static_cp,18067,Indiana,Normal,11.7876,10.657937917066217,9.119659014791482,11.456356133696124
2008,rolling_static_cp,18069,Indiana,Normal,9.6558,9.298596788617678,7.995906699231553,10.613053259371148
2008,rolling_static_cp,18071,Indiana,Normal,7.8375,8.529623374430473,7.18133072268359,9.677743645730649
2008,rolling_static_cp,18073,Indiana,Normal,11.4114,10.654878085891038,8.685815468450732,11.422132849795982
2008,rolling_static_cp,18075,Indiana,Normal,8.778,8.996210531733075,7.299443039064607,10.149634301803902
2008,rolling_static_cp,18077,Indiana,Normal,6.7716,8.583373868883637,7.045101610135276,9.830195169881273
2008,rolling_static_cp,18079,Indiana,Normal,7.9629,9.085644423719806,7.759753401871859,10.039276842447723
2008,rolling_static_cp,18081,Indiana,Normal,8.9034,9.605568634367243,7.789259543013526,10.359875917677122
2008,rolling_static_cp,18083,Indiana,Normal,10.3455,9.828810710733434,8.53382978591404,10.633447703076367
2008,rolling_static_cp,18085,Indiana,Normal,8.9661,8.309095352828809,6.858910129352177,10.047705495501488
2008,rolling_static_cp,18087,Indiana,Normal,7.2732,7.644497953857495,6.069150353013032,9.665747741504175
2008,rolling_static_cp,18089,Indiana,Normal,10.3455,9.567551744531823,7.936844496717966,10.840130266330018
2008,rolling_static_cp,18091,Indiana,Normal,9.2796,9.801912334151025,8.323641515479213,10.888155908952731
2008,rolling_static_cp,18093,Indiana,Normal,8.8407,8.449071301066729,6.789494568662534,9.480285922031149
2008,rolling_static_cp,18095,Indiana,Normal,10.8471,10.629343094129503,8.816809925040808,11.350928836947766
2008,rolling_static_cp,18097,Indiana,Normal,7.5867,9.625414721252481,8.297322012923996,10.589382527413076
2008,rolling_static_cp,18099,Indiana,Normal,9.7185,9.088881476197868,7.381892377371215,10.42934254349446
2008,rolling_static_cp,18101,Indiana,Normal,9.7185,9.14088395378367,7.649417534852291,10.207411404219808
2008,rolling_static_cp,18103,Indiana,Normal,10.1574,9.11712247397663,7.791910821617132,10.692869924951088
2008,rolling_static_cp,18105,Indiana,Normal,8.9661,8.506377573427693,7.195620530017167,9.715993165596526
2008,rolling_static_cp,18107,Indiana,Normal,10.7844,9.87459879976533,8.4154099082778,10.699919214785474
2008,rolling_static_cp,18109,Indiana,Normal,8.4018,9.706024738160323,7.256418085309965,10.564954557064873
2008,rolling_static_cp,18111,Indiana,Normal,11.5995,10.940970075794509,8.836592791557951,11.501834408553215
2008,rolling_static_cp,18113,Indiana,Normal,8.2764,7.977817277843845,6.3461834942804485,9.738328673071704
2008,rolling_static_cp,18115,Indiana,Normal,8.2137,8.418254322476328,7.125906370192473,9.562815873070146
2008,rolling_static_cp,18117,Indiana,Normal,10.032,8.820144464615034,7.556822015966664,10.001919773068142
2008,rolling_static_cp,18119,Indiana,Normal,8.4645,8.77342134846266,6.8935065542841105,9.870850411950764
2008,rolling_static_cp,18121,Indiana,Normal,9.3423,9.447469396978189,7.706394390769526,10.202995491268702
2008,rolling_static_cp,18123,Indiana,Moderate,9.0915,8.064952572404891,6.7185012601253975,9.569278435911063
2008,rolling_static_cp,18125,Indiana,Normal,9.5931,9.142608427490297,7.477646944057571,10.31925362314767
2008,rolling_static_cp,18127,Indiana,Normal,10.4709,9.905706633512976,8.418142375561663,11.033728055447426
2008,rolling_static_cp,18129,Indiana,Normal,9.8439,9.767050113897694,8.134661271515412,10.688437211034158
2008,rolling_static_cp,18131,Indiana,Normal,10.5336,9.820801426144389,8.05040333394872,10.720948596217296
2008,rolling_static_cp,18133,Indiana,Normal,9.4677,9.296793919518029,7.557894124089235,10.383840519006847
2008,rolling_static_cp,18135,Indiana,Normal,9.2169,9.100131465493526,7.581387560151129,10.327341198447257
2008,rolling_static_cp,18137,Indiana,Normal,8.2137,8.559295742463279,7.6526495670373516,9.895243126239178
2008,rolling_static_cp,18139,Indiana,Normal,10.7217,9.752670281919844,8.54990701253557,10.710361001954672
2008,rolling_static_cp,18141,Indiana,Normal,9.0288,8.374683152565023,6.654827765184756,9.905986923723916
2008,rolling_static_cp,18143,Indiana,Normal,8.2764,8.563880394275344,7.392352347392754,9.713081273560872
2008,rolling_static_cp,18145,Indiana,Normal,9.5931,9.585663983805086,8.071308955408634,10.616929443600212
2008,rolling_static_cp,18147,Indiana,Moderate,9.0915,8.337625107687012,6.875561350683237,9.998385762436788
2008,rolling_static_cp,18149,Indiana,Normal,8.778,9.590023254516156,7.720939924609707,10.594010360126754
2008,rolling_static_cp,18151,Indiana,Normal,7.1478,8.084335206105582,6.48470250395653,9.88983111968349
2008,rolling_static_cp,18153,Indiana,Normal,10.2828,9.655936857310062,8.142723421060285,10.271919201422032
2008,rolling_static_cp,18155,Indiana,Normal,6.5835,8.704019312596241,7.056192345343897,9.825913319877737
2008,rolling_static_cp,18157,Indiana,Normal,11.286,10.908028029466731,8.867705744703263,11.526221840182616
2008,rolling_static_cp,18159,Indiana,Normal,11.5368,10.684315802849605,9.038975580971695,11.487752343401597
2008,rolling_static_cp,18161,Indiana,Normal,10.2828,9.562605923604345,8.495498977334373,10.406771638757382
2008,rolling_static_cp,18163,Indiana,Normal,9.6558,9.561574013814964,7.846237970925638,10.303646727109033
2008,rolling_static_cp,18165,Indiana,Normal,9.7812,9.965417486995708,8.245665353724762,10.798873702188564
2008,rolling_static_cp,18167,Indiana,Normal,8.6526,9.428792974895874,7.547312623358576,10.260311376221896
2008,rolling_static_cp,18169,Indiana,Normal,9.3423,8.28062973651229,7.256661395773482,10.370006857543993
2008,rolling_static_cp,18171,Indiana,Normal,11.3487,10.63581896853109,8.939277015304334,11.599704627812827
2008,rolling_static_cp,18173,Indiana,Normal,8.9034,8.69028337431425,7.384798147662631,10.110069328314292
2008,rolling_static_cp,18175,Indiana,Normal,8.2764,8.324531833828237,6.651809204359166,9.77894205360233
2008,rolling_static_cp,18177,Indiana,Normal,9.4677,9.262290113245356,7.708725393934437,10.46250068273691
2008,rolling_static_cp,18179,Indiana,Normal,9.9066,8.88493528806318,8.18599299851064,10.638172372981046
2008,rolling_static_cp,18181,Indiana,Normal,11.9757,10.891203018089607,8.992085625870828,11.632851236035942
2008,rolling_static_cp,18183,Indiana,Normal,8.3391,7.861444978769869,6.394261744848796,9.784105939664398
2008,rolling_static_cp,19001,Iowa,Normal,10.5963,8.766210415169828,7.8801377267092585,10.259449057221055
2008,rolling_static_cp,19003,Iowa,Normal,9.7812,8.701849770456993,7.284974857271089,10.139799896430416
2008,rolling_static_cp,19005,Iowa,Normal,10.659,9.138250067878808,7.692202498824787,10.20255054933103
2008,rolling_static_cp,19007,Iowa,Normal,7.3986,8.167823746037326,5.808792678497645,9.529140747064258
2008,rolling_static_cp,19009,Iowa,Normal,11.3487,9.687164902050938,8.523597290904853,10.919537717753514
2008,rolling_static_cp,19011,Iowa,Normal,11.2233,9.583034690046807,7.206404580971165,10.653624283367451
2008,rolling_static_cp,19013,Iowa,Normal,10.3455,9.81361624373498,8.243573529220166,10.813005403149432
2008,rolling_static_cp,19015,Iowa,Normal,10.4082,10.027722720808823,8.526415434663123,11.074268271677811
2008,rolling_static_cp,19017,Iowa,Normal,10.0947,9.867553927676742,8.145905590521458,10.763389208480511
2008,rolling_static_cp,19019,Iowa,Normal,10.4709,9.503957632115164,7.578294576781965,10.559663799354189
2008,rolling_static_cp,19021,Iowa,Normal,11.2233,10.325755197447794,9.019923446612763,11.248989152430855
2008,rolling_static_cp,19023,Iowa,Normal,10.9725,9.553498291363143,8.047257415252536,10.725452705482528
2008,rolling_static_cp,19025,Iowa,Normal,11.1606,10.208325879300292,8.715985383643613,11.337936998849445
2008,rolling_static_cp,19027,Iowa,Normal,11.2233,10.026118755065095,8.666659576179631,11.243199217716906
2008,rolling_static_cp,19029,Iowa,Normal,10.9098,8.993350499043602,7.686919832873747,10.415337508690456
2008,rolling_static_cp,19031,Iowa,Normal,11.286,10.687880165895134,8.551516859799015,11.142511816987403
2008,rolling_static_cp,19033,Iowa,Normal,10.4082,9.732156792022407,8.535603527170746,10.82737908401378
2008,rolling_static_cp,19035,Iowa,Normal,12.2892,10.458302461422461,8.759356647616503,11.440023841418844
2008,rolling_static_cp,19037,Iowa,Normal,9.9693,9.121410456293066,7.610250716196155,10.393381864555804
2008,rolling_static_cp,19039,Iowa,Normal,6.8343,7.8437265890385355,6.4694845337767335,9.733291244557906
2008,rolling_static_cp,19041,Iowa,Normal,10.9725,10.570238399125632,9.064520639100511,11.6960069498989
2008,rolling_static_cp,19043,Iowa,Normal,10.7217,9.784035782516233,7.867247298270306,10.608762540117963
2008,rolling_static_cp,19045,Iowa,Normal,11.3487,10.521198832004373,8.734370221341717,11.222807569978482
2008,rolling_static_cp,19047,Iowa,Normal,11.9757,9.779689344462799,8.303532852590113,10.75818829639878
2008,rolling_static_cp,19049,Iowa,Normal,10.7217,10.291275990217823,8.667263632320203,11.310833571634324
2008,rolling_static_cp,19051,Iowa,Normal,8.9034,8.512580182874808,6.751062906610944,9.878817873243058
2008,rolling_static_cp,19053,Iowa,Normal,7.0224,8.202841672275204,6.931060933982009,9.897778637395735
2008,rolling_static_cp,19055,Iowa,Normal,9.9693,9.436985970482109,6.9489353760506996,10.62004781349286
2008,rolling_static_cp,19057,Iowa,Normal,11.6622,10.341158504930334,8.834365307807047,11.48671817945263
2008,rolling_static_cp,19059,Iowa,Normal,10.5336,10.66952554742155,8.913329667115768,11.639007009386031
2008,rolling_static_cp,19061,Iowa,Normal,9.9066,9.598257330679242,7.4516929987958465,10.584245397674659
2008,rolling_static_cp,19063,Iowa,Normal,10.5336,10.224956792745296,8.690538926388857,11.391879649567628
2008,rolling_static_cp,19065,Iowa,Normal,10.4709,9.783826525716023,7.916075491771449,10.550032789321696
2008,rolling_static_cp,19067,Iowa,Normal,10.7217,9.965869224090241,8.359590248094262,10.793191892585519
2008,rolling_static_cp,19069,Iowa,Normal,10.4709,9.62965116963957,8.5334873020517,10.937639093556486
2008,rolling_static_cp,19071,Iowa,Normal,9.2169,9.07500405589763,7.965643372868166,10.21502914554944
2008,rolling_static_cp,19073,Iowa,Normal,9.9693,10.255848034576758,8.696386872463037,11.217972786518953
2008,rolling_static_cp,19075,Iowa,Normal,11.3487,9.931840112284657,8.040978878275158,10.696154664344565
2008,rolling_static_cp,19077,Iowa,Normal,10.7217,9.480851301707792,8.413316802754368,10.827069083637854
2008,rolling_static_cp,19079,Iowa,Normal,9.8439,10.008633045092125,8.705275631444268,11.157282348277349
2008,rolling_static_cp,19081,Iowa,Normal,10.7217,10.323462348050565,8.814311059565267,11.451689575059014
2008,rolling_static_cp,19083,Iowa,Normal,9.9693,9.904512117988714,7.9744430194135765,10.725336329050709
2008,rolling_static_cp,19085,Iowa,Normal,11.0352,9.206579032639276,8.222681553270826,10.597883141548248
2008,rolling_static_cp,19087,Iowa,Normal,11.1606,10.112043152050324,8.43753384073825,11.048909855087244
2008,rolling_static_cp,19089,Iowa,Normal,10.2828,8.992751440670432,7.421786115650041,10.249215207837095
2008,rolling_static_cp,19091,Iowa,Normal,10.7844,9.791939615130042,8.624418998778566,11.1257623945488
2008,rolling_static_cp,19093,Iowa,Normal,12.2892,10.142724605528151,8.65865526621638,11.406911767633998
2008,rolling_static_cp,19095,Iowa,Normal,10.8471,9.271055469276128,7.444276886860698,10.443286661795524
2008,rolling_static_cp,19097,Iowa,Normal,10.5963,9.189904847683154,7.488675809923719,10.276016869543108
2008,rolling_static_cp,19099,Iowa,Normal,11.4114,10.277536120356254,8.617675246417276,11.23364600072024
2008,rolling_static_cp,19101,Iowa,Normal,10.4709,9.073651022984834,7.442749634091267,10.248397318417188
2008,rolling_static_cp,19103,Iowa,Normal,10.0947,9.595998688948422,8.014039987357759,10.549072953480046
2008,rolling_static_cp,19105,Iowa,Normal,10.4709,9.909432980699382,7.421952548668407,10.75337342547736
2008,rolling_static_cp,19107,Iowa,Normal,9.8439,9.278966635163885,7.729001972883988,10.532416836652889
2008,rolling_static_cp,19109,Iowa,Normal,10.7217,10.701897307223092,8.84513914745616,11.445625656253215
2008,rolling_static_cp,19111,Iowa,Normal,10.8471,9.901908353496419,8.197699960033853,10.846844757357784
2008,rolling_static_cp,19113,Iowa,Normal,10.7844,9.577209765771283,7.186202609360314,10.620010276081878
2008,rolling_static_cp,19115,Iowa,Normal,10.9098,9.915168341652153,8.307700264630684,10.771215045816804
2008,rolling_static_cp,19117,Iowa,Normal,7.1478,8.212938801657291,6.641993339710217,9.745715994669716
2008,rolling_static_cp,19119,Iowa,Normal,11.913,10.356150520989297,8.957960974517306,11.603233221358398
2008,rolling_static_cp,19121,Iowa,Normal,10.3455,8.938302500623573,7.88412722801919,10.446337228555928
2008,rolling_static_cp,19123,Iowa,Normal,11.0352,10.224466575737278,8.276092187842444,11.170925824008389
2008,rolling_static_cp,19125,Iowa,Normal,8.9661,9.980669137916996,8.49755215464654,11.036316724721509
2008,rolling_static_cp,19127,Iowa,Normal,11.286,9.920170368095663,8.118866120749152,10.7667735629933
2008,rolling_static_cp,19129,Iowa,Normal,9.7812,8.835497406321227,7.680861750738404,10.21093125520568
2008,rolling_static_cp,19131,Iowa,Normal,10.9098,9.879449358304626,8.114168873644692,10.823429874587502
2008,rolling_static_cp,19133,Iowa,Normal,10.7217,9.02378412993452,8.036851907490666,10.382757256209171
2008,rolling_static_cp,19135,Iowa,Normal,8.5272,8.520583263633993,6.8067334327116775,10.018416134032302
2008,rolling_static_cp,19137,Iowa,Normal,10.032,8.62988543532992,7.3387499445438005,10.216891113232792
2008,rolling_static_cp,19139,Iowa,Normal,10.4082,10.338112703957735,8.347005604029908,11.26355059881174
2008,rolling_static_cp,19141,Iowa,Normal,12.2265,10.680000223504015,9.279056968385664,11.669562074230054
2008,rolling_static_cp,19143,Iowa,Normal,10.9725,10.607725803235956,9.065557582021617,11.845777483478876
2008,rolling_static_cp,19145,Iowa,Normal,8.3391,8.56007326718933,7.033577248519165,9.89677894718436
2008,rolling_static_cp,19147,Iowa,Normal,11.0352,10.343663759694582,8.885970528839033,11.32899131631818
2008,rolling_static_cp,19149,Iowa,Normal,11.9757,10.344227501534906,8.590216038797063,11.178479046828192
